time,alkalinity_mgl,co2_mgl,h2s_ugl,o2_mgl,o2_sat
2022-06-28T09:32:03.731444Z,,,,12.16,119.49
2022-06-28T09:33:03.628245Z,97.84,4.02,0.41,,
2022-06-28T09:34:03.851331Z,96.0,3.94,0.38,12.09,118.79
2022-06-28T09:35:04.451971Z,,,,12.05,118.49
2022-06-28T09:36:04.623629Z,92.51,3.8,0.39,,
2022-06-28T09:37:05.209151Z,90.32,3.71,0.39,12.0,117.95
2022-06-28T09:38:05.401085Z,,,,11.97,117.63
2022-06-28T09:39:05.571366Z,88.84,3.67,0.37,,
2022-06-28T09:40:05.736930Z,,,,11.92,117.13
2022-06-28T09:41:05.693250Z,87.75,3.63,0.37,11.89,116.82
2022-06-28T09:42:06.171015Z,88.17,3.65,0.35,,
2022-06-28T09:43:06.384662Z,,,,11.84,116.32
2022-06-28T09:44:06.314085Z,87.71,3.62,0.33,,
2022-06-28T09:45:06.347917Z,87.41,3.63,0.34,11.78,115.84
2022-06-28T09:46:07.273919Z,,,,11.76,115.58
2022-06-28T09:47:07.670703Z,86.8,3.58,,,
2022-06-28T09:48:07.640547Z,86.09,3.55,0.32,11.71,115.07
2022-06-28T09:49:08.717364Z,,,,11.69,114.91
2022-06-28T09:50:09.485550Z,85.63,3.55,0.32,,
2022-06-28T09:51:09.922426Z,86.49,3.58,0.32,11.64,114.44
2022-06-28T09:52:10.008570Z,,,,11.62,114.17
2022-06-28T09:53:10.075257Z,85.36,3.52,,,
2022-06-28T09:54:10.436693Z,,,,11.58,113.78
2022-06-28T09:55:10.793130Z,84.55,3.49,0.29,11.56,113.6
2022-06-28T09:56:10.736216Z,84.05,3.45,0.3,,
2022-06-28T09:57:11.205762Z,,,,11.52,113.2
2022-06-28T09:58:11.511821Z,83.52,3.43,0.28,11.5,113.04
2022-06-28T09:59:11.549238Z,83.07,3.45,0.28,,
2022-06-28T10:00:12.085932Z,,,,11.46,112.67
2022-06-28T10:01:12.000425Z,83.17,3.43,0.27,,
2022-06-28T10:02:12.309100Z,82.92,3.41,0.26,11.42,112.25
2022-06-28T10:03:13.298059Z,,,,11.41,112.12
2022-06-28T10:04:13.689710Z,82.55,3.41,0.25,,
2022-06-28T10:05:14.249462Z,82.21,3.4,,11.37,111.76
2022-06-28T10:06:14.420814Z,,,,11.35,111.56
2022-06-28T10:07:15.213017Z,81.6,3.37,0.24,,
2022-06-28T10:08:15.414398Z,80.47,3.32,0.25,11.32,111.32
2022-06-28T10:09:15.988100Z,,,,11.31,111.12
2022-06-28T10:10:15.886036Z,81.44,3.35,0.24,,
2022-06-28T10:11:16.133816Z,80.11,3.32,0.23,11.28,110.84
2022-06-28T10:12:16.328469Z,,,,11.26,110.64
2022-06-28T10:13:16.668125Z,79.62,3.28,0.23,,
2022-06-28T10:14:17.115458Z,,,,11.24,110.45
2022-06-28T10:15:17.334415Z,79.45,3.3,0.22,11.22,110.24
2022-06-28T10:16:17.484047Z,79.31,3.28,0.21,,
2022-06-28T10:17:17.675883Z,,,,,110.03
2022-06-28T10:18:18.038693Z,79.97,3.3,0.22,,
2022-06-28T10:19:18.364515Z,79.08,3.25,0.21,11.16,109.7
2022-06-28T10:20:19.188037Z,,,,11.15,109.59
2022-06-28T10:21:20.039835Z,78.81,3.25,0.21,,
2022-06-28T10:22:20.132764Z,78.77,3.26,0.2,11.13,109.38
2022-06-28T10:23:20.827729Z,,,,11.11,109.21
2022-06-28T10:24:21.320075Z,77.87,3.21,,,
2022-06-28T10:25:21.650573Z,78.33,3.24,0.2,11.1,109.06
2022-06-28T10:26:21.903015Z,,,,11.08,108.87
2022-06-28T10:27:21.913477Z,78.0,3.22,0.18,,
2022-06-28T10:28:22.027355Z,77.77,3.2,,11.06,108.71
2022-06-28T10:29:22.820037Z,,,,11.05,108.63
2022-06-28T10:30:22.744359Z,76.78,3.18,0.17,,
2022-06-28T10:31:22.927125Z,,,,11.02,108.36
2022-06-28T10:32:23.074832Z,77.22,3.18,0.18,,
2022-06-28T10:33:22.969444Z,77.06,3.19,0.17,11.01,108.2
2022-06-28T10:34:23.741197Z,,,,11.0,108.11
2022-06-28T10:35:23.799360Z,78.09,3.23,0.16,,
2022-06-28T10:36:23.826077Z,77.96,3.22,0.17,10.98,107.91
2022-06-28T10:37:24.118111Z,,,,10.97,107.81
2022-06-28T10:38:24.947427Z,78.32,3.24,0.16,,
2022-06-28T10:39:25.012087Z,78.53,3.25,0.15,10.96,107.7
2022-06-28T10:40:25.266188Z,,,,10.95,107.61
2022-06-28T10:41:25.269804Z,78.1,3.22,0.15,,
2022-06-28T10:42:25.438346Z,77.33,3.21,0.14,10.93,107.37
2022-06-28T10:43:26.138675Z,,,,10.92,107.35
2022-06-28T10:44:26.140464Z,77.44,3.21,,,
2022-06-28T10:45:26.149071Z,76.92,3.16,0.15,10.91,107.21
2022-06-28T10:46:27.011161Z,,,,10.9,107.15
2022-06-28T10:47:26.947616Z,75.93,3.13,0.14,,
2022-06-28T10:48:27.208042Z,,,,10.88,106.96
2022-06-28T10:49:27.175375Z,76.6,3.17,0.13,,
2022-06-28T10:50:27.239453Z,76.34,3.15,,,106.81
2022-06-28T10:51:27.344473Z,,,,10.87,106.77
2022-06-28T10:52:27.396789Z,76.32,3.14,0.13,,
2022-06-28T10:53:27.455244Z,75.65,3.12,0.12,10.85,106.6
2022-06-28T10:54:27.750739Z,,,,10.84,106.56
2022-06-28T10:55:27.667455Z,75.59,3.13,0.12,,
2022-06-28T10:56:27.711381Z,75.32,3.11,0.13,10.83,106.44
2022-06-28T10:57:28.112453Z,,,,10.83,106.42
2022-06-28T10:58:28.036874Z,75.91,3.14,0.12,,
2022-06-28T10:59:28.053390Z,75.89,3.15,0.11,10.82,106.31
2022-06-28T11:00:28.270251Z,,,,10.81,106.25
2022-06-28T11:01:28.569868Z,76.16,3.15,0.11,,
2022-06-28T11:02:29.130461Z,75.63,3.13,0.11,,106.11
2022-06-28T11:03:29.406028Z,,,,10.79,106.06
2022-06-28T11:04:29.773886Z,76.17,3.15,0.11,,
2022-06-28T11:05:29.904061Z,,,,10.78,105.95
2022-06-28T11:06:30.070059Z,74.98,3.1,0.1,10.78,105.9
2022-06-28T11:07:31.121878Z,75.5,3.14,0.11,,
2022-06-28T11:08:32.074401Z,,,,10.76,105.73
2022-06-28T11:09:32.427699Z,75.64,3.13,0.1,,
2022-06-28T11:10:32.483524Z,75.99,3.13,0.09,,105.68
2022-06-28T11:11:32.792755Z,,,,10.75,105.62
2022-06-28T11:12:32.770900Z,75.59,3.12,0.09,,
2022-06-28T11:13:33.590840Z,75.85,3.15,0.1,,105.52
2022-06-28T11:14:33.885541Z,,,,10.74,105.52
2022-06-28T11:15:33.825624Z,75.36,3.13,,,
2022-06-28T11:16:33.938441Z,76.56,3.17,0.11,10.73,105.46
2022-06-28T11:17:34.137005Z,,,,,105.41
2022-06-28T11:18:34.198666Z,76.58,3.17,0.09,,
2022-06-28T11:19:34.257219Z,76.51,3.15,0.1,10.71,105.27
2022-06-28T11:20:34.567791Z,,,,,105.22
2022-06-28T11:21:34.770478Z,75.84,3.14,0.08,,
2022-06-28T11:22:35.394125Z,76.18,,,10.7,105.18
2022-06-28T11:23:35.430698Z,,3.16,0.09,,105.1
2022-06-28T11:24:36.205156Z,76.28,3.14,0.09,,
2022-06-28T11:25:36.126225Z,,,,10.7,
2022-06-28T11:26:36.305813Z,75.39,3.14,0.08,,
2022-06-28T11:27:36.349642Z,76.21,3.16,0.08,10.69,104.98
2022-06-28T11:28:36.591861Z,,,,,105.0
2022-06-28T11:29:36.629152Z,75.23,3.1,0.08,,
2022-06-28T11:30:36.641236Z,74.46,3.08,0.08,10.68,104.95
2022-06-28T11:31:36.940486Z,,,,10.67,104.84
2022-06-28T11:32:37.590726Z,74.67,3.1,0.07,,
2022-06-28T11:33:37.746301Z,74.93,3.09,0.08,10.66,104.76
2022-06-28T11:34:37.890776Z,,,,10.66,104.74
2022-06-28T11:35:38.318320Z,75.05,3.1,0.07,,
2022-06-28T11:36:38.636160Z,75.01,3.1,0.07,10.66,104.7
2022-06-28T11:37:38.748231Z,,,,10.65,104.65
2022-06-28T11:38:39.069640Z,74.7,3.09,0.07,,
2022-06-28T11:39:39.091455Z,74.57,3.08,,,104.65
2022-06-28T11:40:39.286662Z,,,,10.65,104.63
2022-06-28T11:41:40.036613Z,74.46,3.08,0.07,,
2022-06-28T11:42:40.131627Z,,,,10.64,104.58
2022-06-28T11:43:40.411984Z,74.24,3.08,0.07,,
2022-06-28T11:44:40.475830Z,74.06,3.05,0.06,10.64,104.49
2022-06-28T11:45:41.173387Z,,,,10.63,104.48
2022-06-28T11:46:41.733137Z,73.88,3.06,0.07,,
2022-06-28T11:47:41.778544Z,74.41,3.07,0.07,10.63,104.43
2022-06-28T11:48:42.267882Z,,,,10.62,104.37
2022-06-28T11:49:42.399172Z,74.26,3.07,,,
2022-06-28T11:50:42.840363Z,74.04,3.06,0.06,,104.33
2022-06-28T11:51:43.193897Z,,,,10.62,104.32
2022-06-28T11:52:43.883129Z,73.62,3.05,0.07,,
2022-06-28T11:53:44.048400Z,73.74,,0.06,,104.31
2022-06-28T11:54:44.689290Z,,,,10.61,104.27
2022-06-28T11:55:44.695908Z,73.9,3.05,0.06,,
2022-06-28T11:56:45.667148Z,73.58,3.04,0.06,,104.22
2022-06-28T11:57:46.050773Z,,,,10.6,104.2
2022-06-28T11:58:46.217842Z,72.93,3.03,0.06,,
2022-06-28T11:59:46.780787Z,73.81,3.05,0.06,10.6,
2022-06-28T12:00:47.038465Z,,,,10.6,104.16
2022-06-28T12:01:47.062132Z,73.31,3.02,0.06,,
2022-06-28T12:02:47.804749Z,,,,10.6,
2022-06-28T12:03:47.719270Z,72.42,3.0,0.05,,104.14
2022-06-28T12:04:47.779735Z,72.9,3.01,0.06,,
2022-06-28T12:05:47.941694Z,,,,10.59,104.09
2022-06-28T12:06:48.086252Z,72.87,3.0,0.06,,
2022-06-28T12:07:48.123132Z,72.17,2.97,0.05,10.59,104.07
2022-06-28T12:08:48.467541Z,,,,10.59,104.05
2022-06-28T12:09:48.367876Z,71.75,2.97,0.04,,
2022-06-28T12:10:48.350962Z,71.92,2.97,0.05,10.59,104.05
2022-06-28T12:11:49.293268Z,,,,10.59,104.05
2022-06-28T12:12:49.266722Z,71.72,2.96,0.06,,
2022-06-28T12:13:49.291301Z,71.19,2.94,0.05,,103.93
2022-06-28T12:14:49.841560Z,,,,10.58,103.92
2022-06-28T12:15:50.517533Z,71.36,,0.05,,
2022-06-28T12:16:50.573239Z,71.75,2.98,0.04,10.57,103.84
2022-06-28T12:17:50.736850Z,,,,,103.83
2022-06-28T12:18:50.873608Z,71.95,2.96,0.05,,
2022-06-28T12:19:50.954432Z,71.25,2.94,,10.56,103.79
2022-06-28T12:21:51.129570Z,71.4,2.94,0.04,,
2022-06-28T12:22:51.902035Z,,,,10.56,
2022-06-28T12:23:51.800497Z,72.0,2.99,0.05,,103.76
2022-06-28T12:24:52.338349Z,72.0,2.98,0.04,,
2022-06-28T12:25:52.998533Z,,,,10.56,
2022-06-28T12:26:52.996117Z,71.14,2.94,,,
2022-06-28T12:27:53.043627Z,71.59,2.97,0.04,10.56,103.75
2022-06-28T12:28:53.907415Z,,,,10.56,103.73
2022-06-28T12:29:54.453323Z,71.22,2.95,,,
2022-06-28T12:30:54.470073Z,71.12,2.95,0.04,10.56,103.74
2022-06-28T12:31:54.725326Z,,,,10.56,103.73
2022-06-28T12:32:54.697617Z,70.7,2.92,0.04,,
2022-06-28T12:33:54.719858Z,70.37,2.91,,10.56,103.73
2022-06-28T12:34:55.110740Z,,,,10.56,103.73
2022-06-28T12:35:55.068842Z,70.94,2.94,0.05,,
2022-06-28T12:36:55.421045Z,71.18,2.94,0.03,10.56,103.72
2022-06-28T12:37:55.737969Z,,,,10.55,103.69
2022-06-28T12:38:55.651230Z,70.79,2.93,,,
2022-06-28T12:39:55.982772Z,71.42,2.95,0.03,10.55,103.66
2022-06-28T12:40:56.743323Z,,,,10.55,103.67
2022-06-28T12:41:56.910893Z,71.06,2.93,,,
2022-06-28T12:42:57.735180Z,69.77,2.88,,10.55,103.63
2022-06-28T12:43:58.091828Z,,,0.03,10.55,
2022-06-28T12:44:58.484285Z,70.12,2.89,,,
2022-06-28T12:45:59.070665Z,70.0,2.88,,10.55,103.62
2022-06-28T12:46:59.311004Z,,,0.04,10.55,103.63
2022-06-28T12:47:59.491909Z,69.88,2.89,0.03,,
2022-06-28T12:48:59.598152Z,,,,10.55,103.62
2022-06-28T12:50:00.424571Z,69.83,2.88,0.02,10.54,103.61
2022-06-28T12:51:01.391190Z,70.18,2.9,0.03,,
2022-06-28T12:52:02.154419Z,,,,10.54,103.59
2022-06-28T12:53:02.242350Z,70.06,2.89,0.03,,
2022-06-28T12:54:02.300404Z,69.91,2.9,0.03,10.54,103.58
2022-06-28T12:55:03.175389Z,,,,10.54,103.58
2022-06-28T12:56:03.117594Z,71.2,2.96,0.02,,
2022-06-28T12:57:03.145257Z,71.0,2.92,0.03,10.54,103.6
2022-06-28T12:58:03.469865Z,,,,10.54,103.61
2022-06-28T12:59:03.920343Z,71.4,2.96,0.04,,
2022-06-28T13:00:04.199695Z,70.93,2.93,0.03,10.53,103.51
2022-06-28T13:01:04.415537Z,,,,10.54,103.6
2022-06-28T13:02:04.364354Z,71.94,2.98,0.03,,
2022-06-28T13:03:04.426573Z,71.84,2.97,0.03,,103.61
2022-06-28T13:04:04.996527Z,,,,10.54,103.56
2022-06-28T13:05:04.848075Z,71.1,2.93,0.04,,
2022-06-28T13:06:04.959394Z,70.68,2.92,0.02,10.53,103.55
2022-06-28T13:07:05.030274Z,,,,10.53,103.57
2022-06-28T13:08:04.980518Z,72.0,2.97,0.02,,
2022-06-28T13:09:05.217901Z,,,,10.53,103.52
2022-06-28T13:10:05.858502Z,71.17,2.94,0.03,10.53,103.56
2022-06-28T13:11:05.934431Z,70.97,2.93,0.02,,
2022-06-28T13:12:06.219862Z,,,,10.52,103.52
2022-06-28T13:13:06.023640Z,70.77,2.92,0.03,,
2022-06-28T13:14:06.174729Z,70.45,2.93,0.03,10.53,103.51
2022-06-28T13:15:06.949626Z,,,,10.52,103.51
2022-06-28T13:16:06.920245Z,71.23,2.95,,,
2022-06-28T13:17:07.035903Z,70.59,2.92,0.04,,103.45
2022-06-28T13:18:07.734470Z,,,,10.52,103.44
2022-06-28T13:19:07.767324Z,71.92,2.96,0.02,,
2022-06-28T13:20:08.133192Z,70.89,2.94,0.02,10.51,103.39
2022-06-28T13:21:08.281098Z,,,,10.52,103.41
2022-06-28T13:22:08.723555Z,71.32,2.95,0.02,,
2022-06-28T13:23:09.608390Z,71.01,2.94,0.02,,103.42
2022-06-28T13:24:10.215857Z,,,,10.51,103.4
2022-06-28T13:25:10.550615Z,71.08,2.94,0.0,,
2022-06-28T13:26:11.204546Z,,,,10.51,103.35
2022-06-28T13:27:11.913318Z,71.92,2.96,0.0,10.51,103.36
2022-06-28T13:28:11.981778Z,70.97,2.94,0.01,,
2022-06-28T13:29:12.018817Z,,,,10.51,103.35
2022-06-28T13:30:12.224471Z,71.57,2.99,0.02,,
2022-06-28T13:31:12.718270Z,72.32,,0.01,,103.34
2022-06-28T13:32:13.609545Z,,,,10.51,
2022-06-28T13:33:13.604070Z,72.54,2.99,0.02,,
2022-06-28T13:34:13.740370Z,72.64,3.01,0.01,10.51,103.33
2022-06-28T13:35:13.846960Z,,,,10.51,103.31
2022-06-28T13:36:14.681974Z,72.18,2.99,0.02,,
2022-06-28T13:37:14.699205Z,72.56,3.0,,10.51,103.3
2022-06-28T13:38:14.841207Z,,,,10.51,103.31
2022-06-28T13:39:14.844825Z,73.21,3.03,0.01,,
2022-06-28T13:40:15.224510Z,72.79,3.0,0.02,10.51,103.34
2022-06-28T13:41:15.508622Z,,,,10.51,103.32
2022-06-28T13:42:15.650184Z,73.68,3.04,0.0,,
2022-06-28T13:43:15.700368Z,73.97,3.07,0.01,10.5,103.28
2022-06-28T13:44:15.826035Z,,,,10.5,103.27
2022-06-28T13:45:15.814858Z,72.81,3.01,0.01,,
2022-06-28T13:46:16.027499Z,73.23,3.04,0.0,10.5,103.2
2022-06-28T13:47:16.153418Z,,,,10.5,103.17
2022-06-28T13:48:16.206743Z,73.73,3.05,0.02,,
2022-06-28T13:49:16.915370Z,,,,10.5,103.23
2022-06-28T13:50:16.971072Z,73.17,3.02,0.01,,
2022-06-28T13:51:17.021306Z,73.22,3.03,,,103.2
2022-06-28T13:52:18.016223Z,,,,10.5,103.23
2022-06-28T13:53:18.314083Z,73.28,3.03,0.02,,
2022-06-28T13:54:19.090835Z,72.95,3.01,0.01,10.5,103.17
2022-06-28T13:55:19.300714Z,,,,10.5,103.18
2022-06-28T13:56:19.375933Z,72.31,3.01,0.01,,
2022-06-28T13:57:19.534860Z,73.08,3.03,,,103.12
2022-06-28T13:58:19.778783Z,,,,10.49,103.1
2022-06-28T13:59:19.824765Z,72.66,2.98,0.01,,
2022-06-28T14:00:20.213578Z,72.12,2.99,0.02,,103.12
2022-06-28T14:01:20.430531Z,,,,10.49,103.1
2022-06-28T14:02:20.919827Z,72.57,3.0,0.01,,
2022-06-28T14:03:21.047272Z,73.81,3.06,0.02,,103.12
2022-06-28T14:04:21.200334Z,,,,10.49,103.12
2022-06-28T14:05:21.190309Z,73.54,,0.01,,
2022-06-28T14:06:21.320441Z,72.44,,,10.48,102.99
2022-06-28T14:07:21.631523Z,,3.05,0.02,10.48,103.01
2022-06-28T14:08:21.840289Z,73.59,3.02,0.0,,
2022-06-28T14:09:22.204894Z,,,,,103.11
2022-06-28T14:10:22.298257Z,72.73,3.01,0.02,,
2022-06-28T14:11:23.237636Z,72.67,3.01,0.02,10.48,103.05
2022-06-28T14:12:24.212494Z,,,,,103.02
2022-06-28T14:13:24.670702Z,72.63,3.0,0.01,,
2022-06-28T14:14:24.828379Z,72.19,2.99,0.01,10.48,103.03
2022-06-28T14:15:25.601840Z,,,,,103.0
2022-06-28T14:16:25.985073Z,72.39,2.98,0.03,,
2022-06-28T14:17:25.979894Z,72.62,3.01,0.02,10.48,103.0
2022-06-28T14:18:26.744767Z,,,,,103.0
2022-06-28T14:19:26.840320Z,72.09,2.97,0.01,,
2022-06-28T14:20:26.926724Z,72.05,2.98,0.02,10.48,103.01
2022-06-28T14:21:27.084136Z,,,,,103.01
2022-06-28T14:22:27.445272Z,71.58,2.95,0.02,,
2022-06-28T14:23:28.165934Z,71.57,2.97,0.01,10.48,103.05
2022-06-28T14:24:28.341961Z,,,,,103.0
2022-06-28T14:25:28.339347Z,71.95,2.97,0.01,,
2022-06-28T14:26:28.826104Z,71.64,,,10.48,103.02
2022-06-28T14:27:29.190833Z,,2.94,0.02,,102.97
2022-06-28T14:28:29.566404Z,70.51,2.91,0.01,,
2022-06-28T14:29:30.081158Z,,,,10.48,102.96
2022-06-28T14:30:30.431038Z,71.06,2.94,0.01,,102.97
2022-06-28T14:31:30.600899Z,71.02,2.93,0.02,,
2022-06-28T14:32:31.387883Z,,,,10.48,102.94
2022-06-28T14:33:31.270089Z,71.27,2.94,0.02,,
2022-06-28T14:34:31.302193Z,70.95,2.94,0.02,10.48,102.94
2022-06-28T14:35:31.880681Z,,,,,102.94
2022-06-28T14:36:32.296368Z,71.52,2.95,0.02,,
2022-06-28T14:37:32.402489Z,71.49,2.95,,10.48,
2022-06-28T14:38:33.465135Z,,,,,102.93
2022-06-28T14:39:33.383483Z,71.61,2.96,0.03,,
2022-06-28T14:40:33.449134Z,71.4,2.95,0.01,10.48,102.93
2022-06-28T14:41:34.197522Z,,,,,102.94
2022-06-28T14:42:35.001822Z,71.27,2.96,0.02,,
2022-06-28T14:43:35.129652Z,71.7,2.96,0.03,10.48,102.92
2022-06-28T14:44:35.318555Z,,,,,102.92
2022-06-28T14:45:35.279568Z,72.29,3.0,0.03,,
2022-06-28T14:46:35.352836Z,72.07,2.99,0.0,10.48,102.92
2022-06-28T14:47:35.675286Z,,,,,102.96
2022-06-28T14:48:35.647553Z,72.19,2.98,0.03,,
2022-06-28T14:49:36.198665Z,,,,10.48,102.95
2022-06-28T14:50:36.375185Z,72.36,2.99,0.04,,102.93
2022-06-28T14:51:36.574703Z,71.17,2.93,0.01,,
2022-06-28T14:52:37.445238Z,,,,10.48,102.97
2022-06-28T14:53:37.645197Z,72.08,2.98,0.02,,
2022-06-28T14:54:38.023203Z,71.46,2.95,0.03,10.48,102.99
2022-06-28T14:55:39.032399Z,,,,10.48,102.99
2022-06-28T14:56:38.953256Z,71.53,2.95,0.03,,
2022-06-28T14:57:39.006582Z,71.6,2.96,0.01,10.48,102.99
2022-06-28T14:58:39.929934Z,,,,,102.97
2022-06-28T14:59:40.308960Z,71.19,2.95,0.02,,
2022-06-28T15:00:40.331986Z,71.04,2.94,,10.48,102.96
2022-06-28T15:01:40.509285Z,,,,,103.0
2022-06-28T15:02:40.590219Z,71.19,2.94,0.02,,
2022-06-28T15:03:40.874408Z,71.2,2.94,0.02,10.48,102.97
2022-06-28T15:04:41.023394Z,,,,,102.96
2022-06-28T15:05:41.065947Z,70.87,2.93,0.02,,
2022-06-28T15:06:41.711642Z,70.63,,,10.48,102.96
2022-06-28T15:07:41.745169Z,,2.92,0.02,,102.93
2022-06-28T15:08:41.870753Z,69.86,2.89,0.02,,
2022-06-28T15:09:42.951273Z,,,,10.48,102.96
2022-06-28T15:10:42.887882Z,70.62,2.91,0.02,,102.92
2022-06-28T15:11:42.931922Z,70.02,2.9,0.03,,
2022-06-28T15:12:43.716739Z,,,,10.48,102.95
2022-06-28T15:13:43.699242Z,71.29,2.95,0.02,,
2022-06-28T15:14:44.051298Z,71.14,2.93,,10.48,103.0
2022-06-28T15:15:45.084830Z,,,,,102.96
2022-06-28T15:16:45.338218Z,70.47,2.91,0.02,,
2022-06-28T15:17:45.373842Z,70.86,2.94,0.04,10.48,102.99
2022-06-28T15:18:46.270222Z,,,,,103.03
2022-06-28T15:19:46.204695Z,71.03,2.94,0.02,,
2022-06-28T15:20:46.435434Z,71.58,2.97,0.03,10.48,103.0
2022-06-28T15:21:46.545723Z,,,,,103.03
2022-06-28T15:22:46.625232Z,71.13,2.95,0.03,,
2022-06-28T15:23:46.752263Z,71.24,2.94,0.02,10.48,103.01
2022-06-28T15:24:46.943495Z,,,,,103.04
2022-06-28T15:25:47.179866Z,70.93,2.94,0.02,,
2022-06-28T15:26:48.043863Z,70.55,2.91,0.02,10.48,103.0
2022-06-28T15:27:48.299750Z,,,,,102.98
2022-06-28T15:28:48.866132Z,70.77,2.93,0.04,,
2022-06-28T15:29:49.018079Z,70.81,,,10.48,102.97
2022-06-28T15:30:49.520349Z,,2.93,0.02,,102.98
2022-06-28T15:31:50.310504Z,70.85,2.92,0.03,,
2022-06-28T15:32:51.333390Z,70.74,,,10.48,103.01
2022-06-28T15:33:51.413078Z,,2.94,0.03,10.48,103.01
2022-06-28T15:34:52.300321Z,71.26,2.94,0.02,,
2022-06-28T15:35:52.674513Z,,,,10.49,103.1
2022-06-28T15:36:53.047921Z,70.42,2.91,0.02,,
2022-06-28T15:37:53.918077Z,71.24,2.96,0.02,10.49,103.08
2022-06-28T15:38:54.074647Z,,,,10.49,103.06
2022-06-28T15:39:54.169682Z,71.21,2.92,0.03,,
2022-06-28T15:40:54.189894Z,70.62,2.93,0.02,10.49,103.08
2022-06-28T15:41:54.588771Z,,,,10.49,103.07
2022-06-28T15:42:55.409614Z,70.78,2.92,0.02,,
2022-06-28T15:43:55.528424Z,70.8,2.94,0.03,10.49,103.08
2022-06-28T15:44:55.732108Z,,,,10.49,
2022-06-28T15:45:55.676838Z,70.07,2.91,0.03,,
2022-06-28T15:46:55.713940Z,70.91,2.94,0.03,10.48,103.05
2022-06-28T15:47:56.174326Z,,,,10.49,103.03
2022-06-28T15:48:56.864678Z,70.68,2.92,0.02,,
2022-06-28T15:49:56.888070Z,69.95,2.89,0.03,10.48,103.03
2022-06-28T15:50:56.996181Z,,,,,103.0
2022-06-28T15:51:57.369793Z,70.17,2.92,0.01,,
2022-06-28T15:52:57.499119Z,70.9,,,10.49,103.06
2022-06-28T15:53:57.835541Z,,2.9,0.02,10.49,103.05
2022-06-28T15:54:57.824254Z,70.2,2.89,0.02,,
2022-06-28T15:55:58.221237Z,,,,10.48,102.99
2022-06-28T15:56:58.280952Z,70.34,2.92,,,
2022-06-28T15:57:59.193457Z,70.62,2.92,0.02,10.49,103.04
2022-06-28T15:58:59.296340Z,,,,10.48,102.98
2022-06-28T15:59:59.275461Z,70.25,2.89,0.02,,
2022-06-28T16:00:59.504916Z,70.01,2.92,0.01,,103.08
2022-06-28T16:02:00.538032Z,,,,10.49,103.09
2022-06-28T16:03:00.447888Z,70.98,2.91,0.03,,
2022-06-28T16:04:00.967260Z,71.06,2.94,0.03,10.5,103.15
2022-06-28T16:05:01.203748Z,,,,10.49,103.11
2022-06-28T16:06:01.575385Z,69.56,2.86,0.03,,
2022-06-28T16:07:01.768172Z,,,,,103.14
2022-06-28T16:08:02.182567Z,70.1,2.89,0.03,10.5,103.12
2022-06-28T16:09:02.200544Z,69.98,2.9,0.03,,
2022-06-28T16:10:02.814436Z,,,,,103.13
2022-06-28T16:11:02.704685Z,70.42,2.92,0.03,10.5,103.11
2022-06-28T16:12:02.801849Z,70.78,2.93,0.03,,
2022-06-28T16:13:02.804650Z,70.02,2.9,,,103.13
2022-06-28T16:14:03.871925Z,,,0.02,10.5,103.12
2022-06-28T16:15:03.890510Z,70.29,2.92,0.01,,
2022-06-28T16:16:04.296880Z,,,,10.5,103.11
2022-06-28T16:17:04.416071Z,69.8,2.89,0.02,,
2022-06-28T16:18:04.923375Z,70.4,2.92,0.02,10.49,103.1
2022-06-28T16:19:05.217681Z,,,,10.5,103.09
2022-06-28T16:20:05.875577Z,70.04,2.89,0.03,,
2022-06-28T16:21:05.938060Z,69.87,2.89,0.03,10.5,
2022-06-28T16:22:06.689204Z,,,,10.5,103.12
2022-06-28T16:23:07.615568Z,69.94,2.87,0.02,,
2022-06-28T16:24:07.643220Z,68.81,2.85,0.02,10.5,103.1
2022-06-28T16:25:07.776890Z,,,,10.49,103.11
2022-06-28T16:26:08.138433Z,69.99,2.92,0.03,,
2022-06-28T16:27:08.154735Z,71.07,2.93,,10.49,103.08
2022-06-28T16:28:08.606741Z,,,,10.49,103.09
2022-06-28T16:29:09.140383Z,70.26,2.91,0.02,,
2022-06-28T16:30:09.595046Z,69.82,2.88,0.02,10.49,103.08
2022-06-28T16:31:09.820029Z,,,,10.49,103.08
2022-06-28T16:32:10.002473Z,70.5,2.91,0.03,,
2022-06-28T16:33:10.383377Z,70.28,,0.03,10.49,103.08
2022-06-28T16:34:10.472857Z,,,,10.49,103.09
2022-06-28T16:35:10.484446Z,70.24,2.9,0.02,,
2022-06-28T16:36:10.994935Z,,,,10.5,103.12
2022-06-28T16:37:11.115972Z,71.04,2.93,0.03,,
2022-06-28T16:38:11.374124Z,70.67,2.93,,,103.14
2022-06-28T16:39:11.912067Z,,,,10.5,103.13
2022-06-28T16:40:12.770339Z,71.22,2.93,0.02,,
2022-06-28T16:41:12.970845Z,70.87,,0.03,,103.13
2022-06-28T16:42:13.079451Z,,,,10.5,103.13
2022-06-28T16:43:13.042881Z,71.74,2.96,0.03,,
2022-06-28T16:44:14.023479Z,70.87,2.94,0.03,10.5,103.12
2022-06-28T16:45:15.120332Z,,,,10.5,103.13
2022-06-28T16:46:15.217661Z,71.25,2.96,0.03,,
2022-06-28T16:47:15.488831Z,71.56,2.97,,10.5,103.1
2022-06-28T16:48:15.964426Z,,,,,103.13
2022-06-28T16:49:16.041659Z,71.45,2.95,0.03,,
